FOODID;FOODNAME;LANG
29778;BREAKFAST CEREAL, WHEAT LOOPS;EN
29779;BREAKFAST CEREAL, MIXED GRAIN;EN
29780;BREAKFAST CEREAL, CHOCOLATE CEREAL, AVERAGE;EN
29781;BREAKFAST CEREAL, RICE-WHEAT FLAKES;EN
29782;BREAKFAST CEREAL, BRAN FLAKES, WHOLE WHEAT FLAKES;EN
29783;BREAKFAST CEREAL, RICE KRISPIES;EN
29784;MUESLI, CEREAL;EN
29785;MUESLI, BASIC;EN
29787;MULTIGRAIN BREAD, OAT BREAD, WATER;EN
29788;MULTIGRAIN BREAD, BARLEY BREAD, WATER, DARK WHEAT, BARLEY AND WHEAT FLOUR;EN
29789;WHITE BREAD, CHEESE BAGUETTE;EN
29790;WHITE BREAD, GARLIC BAGUETTE;EN
29791;MULTIGRAIN BREAD, CARROT BREAD, WATER;EN
29792;MULTIGRAIN BREAD, CARROT ROLL, WATER;EN
29793;WHITE BREAD, WHEAT ROLL WITH CHEESE;EN
29794;MULTIGRAIN BREAD, OAT ROLL, WATER;EN
29795;TOAST, WHEAT TOAST;EN
29796;TOAST, GRAHAM TOAST;EN
29797;TOAST, RYE TOAST;EN
29798;MULTIGRAIN BREAD, CRUSHED GRAINS, WATER;EN
29799;MULTIGRAIN BREAD, BREAD ROLL, CRUSHED GRAINS, WATER;EN
29800;MULTIGRAIN BREAD, WHEAT ROLL WITH CRUSHED RYE;EN
29801;WHITE BREAD, POTATO FLATBREAD, INDUSTRIAL;EN
29802;MULTIGRAIN BREAD, BARLEY FLATBREAD, INDUSTRIAL;EN
29803;MULTIGRAIN BREAD, FLATBREAD, POTATO AND BARLEY, WATER, WHEAT FLOUR, INDUSTRIAL;EN
29804;MULTIGRAIN BREAD, WATER, WHEAT AND RYE FLOUR, POTATO FLAKES;EN
29805;MULTIGRAIN BREAD, WATER, WHEAT FLOUR, CRUSHED WHEAT GRAINS;EN
29806;TOAST, MULTIGRAIN TOAST;EN
29807;MULTIGRAIN BREAD, BREAD ROLL;EN
29808;MULTIGRAIN BREAD, RYE ROLL;EN
29809;RYE BREAD, POTATO RYE BREAD;EN
29810;MULTIGRAIN BREAD, SWEET-AND-SOUR BREAD;EN
29811;RYE BREAD, RYE MIXED GRAIN BREAD;EN
29812;CRISPBREAD, WHEAT, 7% FIBRE;EN
29813;CRISPBREAD, WHOLEMEAL, 8% FIBRE;EN
29814;RYE BREAD, DRIED RYE BREAD;EN
29815;WHEAT RUSK, INDUSTRIAL;EN
29819;SOURED MILK GEFILUS, SKIMMED 0.1 FAT;EN
29822;FLOUR, CORN MEAL, COARSELY GROUND;EN
29823;FLOUR, CORN MEAL, FINELY GROUND;EN
29851;LAMB, LOW-FAT, BOILED WITHOUT SALT;EN
29975;MEAL REPLACEMENT, PROTEIN DRINK POWDER, HERBALIFE FORMULA 1, 35% PROTEIN;EN
30005;MEAL REPLACEMENT, PROTEIN DRINK POWDER AND MILK, HERBALIFE FORMULA 1;EN
30051;FULL- XYLITOL PASTILLE;EN
30104;TAPIOCA;EN
30149;PORK RIBS, FRIED;EN
30151;OVEN-BAKED PANCAKE, LOW-FAT MILK, LACTOSE-FREE;EN
30152;MACARONI AND PORK MINCE CASSEROLE, LOW-FAT MILK;EN
30153;CABBAGE CASSEROLE, WITHOUT MEAT;EN
30154;FRANKFURTER SOUP;EN
30155;PORK MINCE GRAVY;EN
30156;SAUTEED ELK;EN
30157;BARBEQUE SAUSAGE, GRILLED;EN
30158;BARLEY PORRIDGE, PEARL BARLEY, MILK, SALT, OVEN-BAKED;EN
30159;RICE PORRIDGE, MILK, WITHOUT SALT;EN
30161;OAT PORRIDGE, OAT FLAKES, FAT-FREE MILK, SALT;EN
30162;RICE PORRIDGE, WHOLE MILK, SALT;EN
30163;TUNA SALAD WITH EGG, WITHOUT DRESSING;EN
30164;SHRIMP SALAD WITH EGG, WITHOUT DRESSING;EN
30166;SALAD, MUSHROOM SALAD WITH COOKING CREAM;EN
30167;CAESAR SALAD WITH CHICKEN;EN
30168;HAMBURGER, BEEF AND WHEAT ROLL WITH CRUSHED GRAIN;EN
30169;CHICKEN HAMBURGER, WHEAT ROLL WITH CRUSHED GRAIN;EN
30170;VEGETABLE HAMBURGER, WHEAT ROLL WITH CRUSHED GRAIN;EN
30171;HAMBURGER WITH PORK SIRLOIN AND RYE BREAD;EN
30172;ICING;EN
30174;BUN, CINNAMON BUN, HIGH-FAT, WATER, OIL;EN
30175;OAT PORRIDGE, OAT FLAKES, APPLE AND CINNAMON, WATER, WITHOUT SALT;EN
30178;VATRUSKA, POTATO PASTY WITH RICE;EN
30179;ELK MEAT GRAVY, WITH COOKING CREAM;EN
30180;MACARONI AND SOYA CASSEROLE, LOW-FAT MILK;EN
30181;MACARONI AND TUNA CASSEROLE, LOW-FAT MILK;EN
30182;HAM AND BLUE CHEESE GRAVY, COOKING CREAM, THICKENED;EN
30184;SALMON FILLET, FRIED;EN
30185;PUDDING, SOY PUDDING;EN
30186;WHEAT TORTILLA;EN
30187;CORN SNACK, PUFFED, CORN PUFFS WITHOUT ADDED SALT;EN
30188;BLOOD PANCAKE, INDUSTRIAL;EN
30189;THIN SPINACH PANCAKE, SPINACH CREPES, INDUSTRIAL;EN
30190;FLOUR, OAT FLOUR;EN
30192;RISOTTO, BEEF MINCE AND BEAN RISOTTO;EN
30193;PASTA, MULTIGRAIN, WHEAT, RYE AND BARLEY;EN
30194;SPORT BEVERAGE, CARBOHYDRATE DRINK, POWERADE, GATORADE;EN
30195;PUDDING, MILK CHOCOLATE PUDDING, INDUSTRIAL, AVERAGE;EN
30200;PITA KEBAB, KEBAB ROLL;EN
30201;FISH, OVEN-BAKED;EN
30202;SUSHI NIGIRI WITH TUNA, WITHOUT SEAWEED;EN
30203;SUSHI MAKI WITH SALT-CURED SALMON AND SEAWEED;EN
30204;VEGETABLE COUSCOUS;EN
30205;MEATBALL, INDUSTRIAL;EN
30206;DANISH PASTRY, VANILLA CUSTARD AND JAM FILLING, WATER, BAKERY;EN
30207;SOYA DRINK,  CALCIUM;EN
30208;OAT DRINK WITHOUT MILK, WITH ADDED CALCIUM;EN
30209;OAT DRINK WITHOUT MILK, WITH ADDED CALCIUM AND VITAMINS;EN
30210;OAT DRINK WITHOUT MILK;EN
30211;OAT PRODUCT, NON-DAIRY CREAM SUBSTITUTE, 15% FAT;EN
30212;RICE DRINK, CALCIUM;EN
30213;WOK-VEGETABLES, CORN-CARROT-PEA-BROCCOLI-SWEET PEPPER-MUSHROOM-LEEK, FROZEN;EN
30214;WATER CHESTNUT;EN
30215;WOK-VEGETABLES, CARROT-PEA-WATER CHESTNUT-BAMBOO SHOOT-SWEET PEPPER-MUSHROOM;EN
30216;WOK-VEGETABLES, FRIED, SWEET CORN-CARROT-PEA-BROCCOLI-SWEET PEPPER-MUSHROOM-LEEK;EN
30217;WOK-VEGETABLES, FRIED, CARROT-PEA-WATER CHESTNUT-BAMBOO SHOOT-SWEET PEPPER-ONION;EN
30218;WOK-VEGETABLES, SWEDE-CARROT-BROCCOLI-WATER CHESTNUT-CORN-PEA-MUSHROOM, FROZEN;EN
30219;WOK-VEGETABLES, FRIED, SWEDE-CARROT-BROCCOLI-WATER CHESTNUT-CORN-PEA-MUSHROOM;EN
30221;RICE AND OAT MIX;EN
30222;RUNEBERG'S CAKE;EN
30223;SWEET POTATO, WITHOUT SKIN;EN
30224;SOFT DRINK, COLA, LIGHT, ARTIFICIALLY SWEETENED;EN
30225;CHICKEN-VEGETABLE WOK, WOK-VEGETABLES;EN
30226;PORK-VEGETABLE WOK, WOK-VEGETABLES;EN
30259;FROZEN VEGETABLE MIX, POTATO-ONION;EN
30260;POTATO AND ONION CASSEROLE, FROZEN VEGETABLE MIX, COOKING CREAM (VEG. FAT 15%);EN
30261;BARBEQUE SAUSAGE, BOILED;EN
30262;REINDEER, FRIED;EN
30265;CHICKEN WING WITH SKIN;EN
30268;CHICKEN WING WITHOUT SKIN;EN
30271;CHICKEN WING, MARINATED, RAW;EN
30272;CHICKEN WING, MARINATED, OVEN-BAKED;EN
30273;SLICING SAUSAGE, BALKAN/HAM SAUSAGE, 16% FAT;EN
30274;SLICING SAUSAGE, BALKAN, 21.5% FAT;EN
30275;SLICING SAUSAGE, GOUTER, 12% FAT;EN
30278;VENDACE, CANNED IN TOMATO SAUCE;EN
30279;SLICING SAUSAGE, LAUANTAI, LIGHT, 14.5% FAT;EN
30281;FRANKFURTER, CONTAINS CHEESE;EN
30282;FLOUNDER, BREADED, FRIED;EN
30286;FLOUNDER, BREADED, OVEN-BAKED;EN
30292;SAUSAGE, RING BOLOGNA, CONTAINS CHEESE;EN
30294;SLICING SAUSAGE, LOW SALT, FAT 3.5%;EN
30295;SLICING SAUSAGE, BALKAN/HAM SAUSAGE, LIGHT, 9% FAT;EN
30298;BUN, LOW-FAT MILK, ARTIFICIALLY SWEETENED;EN
30299;TURKEY SCHNITZEL, BREADED, OVEN-BAKED;EN
30303;FISH BALL, INDUSTRIAL;EN
30305;SALAMI, LIGHT, 15% FAT;EN
30306;SALAMI;EN
30310;PROCESSED CHEESE, 5% FAT, LOW-FAT;EN
30311;RAINBOW TROUT LOAF, FISH IN RYE CRUST;EN
30312;FETA CHEESE AND VEGETABLES, PAN-FRIED;EN
30313;CREAMY SALMON GRAVY;EN
30314;CREAMY CHICKEN VEGETABLE SOUP;EN
30315;CHICKEN BROTH;EN
30316;CHICKEN SCHNITZEL, BREADED, KARINIEMI, OVEN-BAKED;EN
30317;FRANKFURTER, AVERAGE OF INDUSTRIAL PRODUCTS;EN
30318;SAUSAGE, RING BOLOGNA, AVERAGE;EN
30319;SLICING SAUSAGE, JAHTI, 18% FAT;EN
30321;BARBEQUE SAUSAGE, LIGHT, AVERAGE;EN
30322;GROAT SAUSAGE, AVERAGE OF INDUSTRIAL PRODUCTS;EN
30324;SAUSAGE, RING BOLOGNA, LIGHT, AVERAGE;EN
30325;FRANKFURTER, LIGHT, AVERAGE OF INDUSTRIAL PRODUCTS;EN
30326;BARBEQUE SAUSAGE, LIGHT, GRILLED;EN
30327;BARBEQUE SAUSAGE, MEATY, GRILLED;EN
30328;SAUSAGE, RING BOLOGNA, LIGHT, GRILLED;EN
30329;FRANKFURTER, LIGHT, GRILLED;EN
30330;FRANKFURTER, CONTAINS CHEESE, GRILLED;EN
30331;SAUSAGE, RING BOLOGNA, CONTAINS CHEESE, GRILLED;EN
30332;BARBEQUE SAUSAGE, LIGHT, OVEN BAKED;EN
30333;BARBEQUE SAUSAGE, MEATY, OVEN BAKED;EN
30334;SAUSAGE, RING BOLOGNA, LIGHT, OVEN-BAKED;EN
30335;SAUSAGE, RING BOLOGNA, OVEN-BAKED;EN
30336;SAUSAGE, RING BOLOGNA, CONTAINS CHEESE, OVEN-BAKED;EN
30338;FRANKFURTER, OVEN-BAKED;EN
30339;FRANKFURTER, LIGHT, OVEN-BAKED;EN
30340;FRANKFURTER, CONTAINS CHEESE, OVEN-BAKED;EN
30341;FRANKFURTER, LIGHT, BOILED;EN
30342;BARBEQUE SAUSAGE, FRIED WITHOUT FAT;EN
30344;SAUSAGE, LAUANTAI, FRIED WITHOUT FAT;EN
30345;SAUSAGE, LAUANTAI, FRIED;EN
30346;RICE, LONG-GRAIN, BOILED WITHOUT SALT;EN
30347;RICE, LONG-GRAIN, BOILED, VEGETABLE BOUILLON;EN
30348;RICE, BROWN, BOILED WITHOUT SALT;EN
30349;RICE, WHOLEGRAIN, BOILED, SALT;EN
30350;RICE AND RYE MIX, BOILED WITHOUT SALT;EN
30351;RICE AND OAT MIX, BOILED, SALT;EN
30352;RICE AND OAT MIX, BOILED, WITHOUT SALT;EN
30356;MACARONI, BOILED WITHOUT SALT;EN
30357;PASTA, SPAGHETTI, BOILED WITHOUT SALT;EN
30358;OAT MACARONI, BOILED WITH ADDED SALT;EN
30360;RYE MACARONI, BOILED, WITHOUT SALT;EN
30361;PASTA, MULTIGRAIN, BOILED WITHOUT SALT;EN
30362;PASTA, MULTIGRAIN, BOILED, SALT;EN
30366;MASHED POTATOES, WATER, VEGETABLE FAT SPREAD;EN
30367;MASHED POTATOES, FAT-FREE MILK;EN
30368;MASHED POTATOES, WHOLE MILK;EN
30369;SAUSAGE, FRESH SAUSAGE, SISKONMAKKARA;EN
30370;BARBEQUE SAUSAGE, MEATY, CHEESE;EN
30371;BLOOD SAUSAGE, BLACK SAUSAGE;EN
30372;LIVER SAUSAGE, LIVER PATE, AVERAGE;EN
30373;LIVER SAUSAGE, LIVER PATE, LIGHT, AVERAGE;EN
30374;BARBEQUE SAUSAGE, CHEESE;EN
30380;TEA, ICE TEA;EN
30382;BEETROOT, BOILED WITHOUT SALT;EN
30384;SWEDE, BOILED WITHOUT SALT;EN
30388;JUICE DRINK, FRUIT, BERRY, PARTIALLY ARTIFICIALLY SWEETENED;EN
30390;JUICE DRINK, FRUIT, BERRY, LIGHT, PARTIALLY ARTIFICIALLY SWEETENED;EN
30391;PEAR JUICE, UNSWEETENED;EN
30392;JUICE DRINK, FRUIT, BERRY, AVERAGE, CONTAINS SUGAR;EN
30394;FRUIT JUICE, CONCENTRATED, AVERAGE, CONTAINS SUGAR;EN
30395;CRANBERRY-LINGONBERRYJUICE, UNSWEETENED;EN
30396;JUICE DRINK, SUGAR-FREE, ARTIFICIALLY SWEETENED;EN
30402;CHEESE, SEMI-HARD CHEESE, 5% FAT;EN
30406;COTTAGE CHEESE, 2-5% FAT, LACTOSE-FREE;EN
30423;MILK, 0% FAT, LACTOSE-FREE, 1 UG ADDED VITAMIN D;EN
30424;BUN, LOW-FAT MILK, LACTOSE-FREE;EN
30425;MACARONI AND PORK BEEF MINCE CASSEROLE, LACTOSE-FREE MILK;EN
30428;CHEESE, BLUE CHEESE, AURA, 17% FAT;EN
30429;CHEESE, WHITE MOULD CHEESE, CAMEMBERT/BRIE, 16% FAT;EN
30430;CIDER, DRY, 5.5% VOLUME;EN
30432;CIDER, 0.7% VOLUME;EN
30434;FISH PASTE;EN
30440;RICE CHOCOLATE;EN
30443;CREAM CHEESE, LOW-FAT, 15% FAT, FLAVOURED, CREME BONJOUR LIGHT;EN
30444;TOMATO, SUN-DRIED, IN OIL;EN
30449;CURD MILK, PLAIN, 1% FAT, LOW-LACTOSE;EN
30450;CURD MILK, FLAVOURED, 2% FAT, LOW-LACTOSE;EN
30451;MINERAL WATER, SWEETENED WITH FRUCTOSE;EN
30452;YOGHURT, DRINKABLE, FLAVOURED, FAT 0.1%, LOW-LACTOSE;EN
30454;SOUR CREAM, 6% FAT, LOW-LACTOSE;EN
30455;SOUR CREAM, 3.5% FAT, LOW-LACTOSE;EN
30456;YOGHURT, FLAVOURED, 2% FAT, LOW-LACTOSE, 0.5 UG VITAMIN D;EN
30462;YOGHURT, FLAVOURED, 1.5% FAT, LOW-LACTOSE;EN
30464;YOGHURT, FLAVOURED, FAT-FREE, LACTOSE-FREE;EN
30478;CHANTERELLE, FRIED;EN
30570;MALTODEXTRIN;EN
30572;BARBEQUE SAUSAGE, AVERAGE;EN
30573;BARBEQUE SAUSAGE, MEATY, AVERAGE;EN
30574;BLACKCURRANT JUICE, UNSWEETENED, UNDILUTED, HOME-MADE;EN
30575;BLACKCURRANT JUICE, UNSWEETENED, DILUTED, HOME-MADE;EN
30576;JUICE DRINK, GEFILUS, PROBIOTICS, AVERAGE OF INDUSTRIAL PRODUCTS;EN
30599;FROZEN VEGETABLE MIX, POTATO-ONION, FRIED;EN
30600;SWEET POTATO, BAKED;EN
30601;SWEET POTATO, FRIED;EN
30602;SWEET POTATO, WITHOUT SKIN, BOILED, WITHOUT SALT;EN
30603;SWEET POTATO, WITHOUT SKIN, BOILED, SALT;EN
30604;SWEET POTATO SOUP;EN
30605;TUNA, FRIED;EN
30606;JUICE, UNSWEETENED, VITAMIN C, VITAMIN D, PROBIOTICS;EN
30607;JUICE DRINK, FRUIT, BERRY, FIBRE, CONTAINS SUGAR;EN
30608;YOGHURT WITH JAM, FAT-FREE;EN
30610;BUTTER, LOW-SODIUM;EN
30612;VEGETABLE FAT SPREAD 30%, KEIJU KEVYT;EN
30614;(ARC)VEGETABLE FAT SPREAD 25%, PIRKKA;EN
30616;MARGARINE 40%, RAINBOW;EN
30617;VEGETABLE FAT SPREAD 70%, KEIJU LACTOSE FREE, 20 UG VITAMIN D;EN
30619;MARGARINE 60%, KEIJU NORMALLY SALTED, 20 UG VITAMIN D;EN
30621;MARGARINE 40%, KEIJU LIGHT, LACTOSE-FREE, 20 UG VITAMIN D;EN
30629;MARGARINE 60%, KULTARYPSI;EN
30631;MARGARINE 60%, AVERAGE OF INDUSTRIAL PRODUCTS;EN
30633;FRUIT JUICE, CONCENTRATED, WITH ADDED VITAMINS, CONTAINS SUGAR;EN
30634;NOODLE, BOILED, SALT;EN
30635;NOODLE, BOILED, SALT AND OIL;EN
30636;CIDER, LIGHT, 4.7% VOLUME;EN
30638;GIN AND GRAPEFRUIT DRINK, LIGHT, 4.7% VOLUME;EN
30639;PUNCH, 7% VOLUME;EN
30641;EGG, OMEGA, WITHOUT SHELL;EN
30646;COOKING CREAM, 5% FAT, LOW-LACTOSE;EN
30664;SALTED NUT AND DRIED FRUIT MIX;EN
30665;MEAL REPLACEMENT, PROTEIN BAR, AVERAGE, C. 30% PROTEIN;EN
30666;TURKEY VEGETABLE GRAVY WITH COOKING CREAM (15% FAT);EN
30667;TURKEY VEGETABLE GRAVY, COOKING CREAM (VEGETABLE FAT 15%);EN
30668;RISOTTO, TURKEY RISOTTO;EN
30669;VEGETABLE MIX WITH CAULIFLOWER, BROCCOLI, CARROT, BOILED WITHOUT ADDED SALT;EN
30670;SALAD, PASTA AND VEGETABLES;EN
30671;QUARK, FRUIT QUARK, DESSERT QUARK, LOW-FAT MILK, HOME-MADE;EN
30672;QUARK, BERRY QUARK, DESSERT QUARK, LOW-FAT MILK, HOME-MADE;EN
30673;QUARK, FLAVOURED, 3.5% FAT;EN
30676;BEEF SIRLOIN STEAK, OVEN-BAKED;EN
30677;BEEF SIRLOIN STEAK, FRIED;EN
30728;TOMATO SAUCE;EN
30731;SALMON GRAVY WITH TOMATO;EN
30732;ONION SOUP;EN
30733;CHICKEN LEG AND THIGH WITH SKIN, OVEN-BAKED;EN
30792;CHICKEN LEG AND THIGH WITHOUT SKIN;EN
30795;CHICKEN LEG AND THIGH WITHOUT SKIN, OVEN-BAKED;EN
30796;CHICKEN LEG AND THIGH WITHOUT SKIN, GRILLED;EN
30799;VANILLA SAUCE WITHOUT MILK;EN
30800;ICE CREAM, VEGETABLE FAT, WITHOUT MILK;EN
30801;PARMA HAM, 15% FAT;EN
30818;SALAD, ICEBERG LETTUCE, TOMATO AND CUCUMBER;EN
30914;FLORENCE FENNEL;EN
30924;MAIZE PORRIDGE, POLENTA;EN
30925;MAYONNAISE, 80% FAT;EN
30926;MAYONNAISE, FAT-FREE;EN
30968;PINE NUT, PINE KERNEL;EN
30991;LINSEED, WHOLE;EN
31139;PASTA, WHEAT GERM PASTA;EN
31140;PASTA CONTAINS WHEAT GERM, BOILED WITHOUT SALT;EN
31144;PORK STRIPS, MARINATED;EN
31145;BEEF STRIPS, MARINATED;EN
31146;PORK STRIPS, MARINATED, FRIED IN OIL;EN
31147;BEEF STRIPS, MARINATED, FRIED IN OIL;EN
31148;CHICKEN STRIPS, FRIED, WITHOUT SALT;EN
31160;BAKING SODA, BICARBONATE OF SODA;EN
31174;PASTA, DARK HIGH PROTEIN PASTA;EN
31175;QUINOA;EN
31179;QUINOA, COOKED WITHOUT SALT;EN
31180;QUINOA, COOKED WITH SALT;EN
31181;PASTA, DARK HIGH PROTEIN PASTA, BOILED WITHOUT SALT;EN
31211;PUMPKIN SEED;EN
31212;NUT, PISTACHIO NUT;EN
31213;BEAN, MUNG BEAN, BOILED, WITH SALT;EN
31214;BEAN, KIDNEY BEAN, BOILED;EN
31216;BEAN, ADZUKI BEAN, DRIED;EN
31217;BEAN, ADZUKI BEAN, BOILED WITHOUT SALT;EN
31218;CHICK PEA, DRIED;EN
31219;LENTILS, RED, DRIED;EN
31225;LENTILS, RED, COOKED;EN
31226;SPELT FLOUR, WHOLE MEAL;EN
31228;ICE CREAM PIN, VEGETABLE FAT, WITHOUT MILK;EN
31229;SOY MILK FROZEN DESSERT, ICE CREAM BAR, CHOCOLATE COATED;EN
31230;MAYONNAISE, EGG-FREE;EN
31231;SOYA PRODUCT, NON-DAIRY CREAM SUBSTITUTE, 17.5% FAT;EN
31233;BEAN, BROAD BEAN, FAVA BEAN, BOILED WITH SALT;EN
31237;AMARANTH FLAKES;EN
31238;ST. JOHN'S BREAD POWDER, CAROB POWDER;EN
31246;SOYA DRINK, VITAMINS;EN
31247;SOYA DRINK, PLAIN;EN
31248;SOYA DRINK, CHOCOLATE, VITAMINS;EN
31249;TEMPEH;EN
31252;RICE CAKE;EN
31253;RICE CAKE WITH CORN;EN
31254;CHOCOLATE RAISIN;EN
31255;COCOA, HOT CHOCOLATE, WATER, SWEETENED;EN
31256;FRESH PASTA, CONTAINS EGG;EN
31257;FRESH PASTA, CONTAINS EGG, BOILED WITHOUT SALT;EN
31258;WHIPPED CREAM, UNSWEETENED;EN
31364;HAMBURGER, PORK AND BEEF AND WHEAT ROLL;EN
31365;SANDWICH, PITA BREAD, CHICKEN, LETTUCE, TOMATO AND FETA FILLING;EN
31442;CHEESY VEGETABLE SOUP, PUREED, INDUSTRIAL, READY MEAL;EN
31443;CHICKEN SOUP, INDUSTRIAL, READY MEAL;EN
31444;RAINBOW TROUT SOUP, INDUSTRIAL, READY MEAL;EN
31445;CHICKEN SOUP WITH COCONUT MILK;EN
31446;KEBAB AND POTATO CASSEROLE, INDUSTRIAL, READY MEAL;EN
31447;CHICKEN GRAVY WITH COOKING CREAM;EN
31448;CHICKEN NOODLE WOK, WOK-VEGETABLES;EN
31449;BALTIC HERRING CASSEROLE, POTATO, INDUSTRIAL, READY MEAL;EN
31450;TUNA AND MASHED POTATO CASSEROLE, LOW-FAT MILK;EN
31451;SPAGHETTI AND MINCED MEAT CASSEROLE;EN
31452;HAM AND POTATO CASSEROLE, INDUSTRIAL, READY MEAL;EN
31453;MASHED POTATOES AND CARROTS, LOW-FAT MILK;EN
31454;BEEF MINCE AND MASHED POTATO CASSEROLE, LOW-FAT MILK;EN
31455;RISOTTO, MUSHROOM RISOTTO;EN
31457;LINGONBERRY JAM;EN
31459;APPLE JAM;EN
31462;SANDWICH, CHICKEN AND MAYONNAISE;EN
31463;SANDWICH, SHRIMP;EN
31464;SANDWICH, HAM;EN
31465;SANDWICH, TUNA;EN
31466;MACARONI AND MEAT CASSEROLE, INDUSTRIAL, READY MEAL;EN
31467;CHICKEN TIKKA;EN
31468;MANGO CHUTNEY, SWEET AND SOUR SAUCE;EN
31469;INDIAN YOGHURT SAUCE, CUCUMBER RAITA;EN
31470;POTATO CAULIFLOWER CURRY;EN
31471;LAMB CURRY;EN
31482;MACARONI, PASTA, CONTAINS EGG;EN
31483;MACARONI, PASTA, CONTAINS EGG, BOILED, WITHOUT SALT;EN
31485;DOUGHNUT, JAM AND ICING, BAKERY;EN
31487;MILK POWDER, FAT-FREE MILK, LOW-LACTOSE, 5 UG ADDED VITAMIN D;EN
31488;MILK POWDER, FAT-FREE MILK, LACTOSE-FREE, 5 UG ADDED VITAMIN D;EN
31489;CHICKEN MINCE, FRIED WITHOUT FAT AND SALT;EN
31490;BEEF MINCE, 17% FAT, FRIED WITHOUT FAT AND SALT;EN
31492;LIVER CASSEROLE, INDUSTRIAL, READY MEAL;EN
31494;BERRY KISSEL, ARTIFICIALLY SWEETENED, INDUSTRIAL;EN
31495;LINSEED OIL, FLAXSEED OIL;EN
31496;MILK POWDER, FAT-FREE MILK, 5 UG ADDED VITAMIN D;EN
31497;MILK POWDER, FAT-FREE MILK, LOW-LACTOSE;EN
31498;MILK POWDER, FAT-FREE MILK, LACTOSE-FREE;EN
31504;BLENDED SPREAD 70%;EN
31505;BLENDED SPREAD 75%, LACTOSE-FREE;EN
31506;BLENDED SPREAD 40%, LOW-LACTOSE;EN
31508;FAT BLEND 80%, COOKING LIQUID, AVERAGE;EN
31509;OMELETTE, HAM AND CHEESE OMELETTE;EN
31511;YOGHURT, FLAVOURED, 4% FAT, LACTOSE-FREE;EN
31518;ICE CREAM, YOGHURT BASED, 9% FAT;EN
31522;TOAST, HIGH-FIBRE, LOW SODIUM;EN
31525;SOY PRODUCT, ALPRO NATURAL, SOURED, PLAIN, ADDED VITAMIN AND CALCIUM;EN
31530;BUTTER LACTOSE-FREE;EN
31532;FLOUR MIXTURE, NATURALLY GLUTEN-FREE, DARK;EN
31534;FLOUR MIXTURE, GLUTEN-FREE, CONTAINS WHEAT STARCH AND MILK, WITH ADDED VITAMINS;EN
31536;FISH FINGERS, SALMON, FROZEN;EN
31537;PASTA, WHOLEGRAIN RICE FLOUR, NATURALLY GLUTEN-FREE;EN
31538;APRICOT PUREE, UNSWEETENED, WITH ADDED VITAMIN C;EN
31539;BERRY PUREE, UNSWEETENED, ADDED VITAMIN C;EN
31540;CRISPBREAD, NATURALLY GLUTEN-FREE, WITH ADDED VITAMINS, 7.5% FIBRE;EN
31541;BISCUIT, SNACK BISCUIT, GLUTEN-FREE;EN
31542;TOAST, GLUTEN-FREE, CONTAINS WHEAT STARCH;EN
31543;MUESLI WITH DRIED FRUIT, NATURALLY GLUTEN-FREE, FINAX;EN
31544;FLOUR MIXTURE, NATURALLY GLUTEN-FREE;EN
31545;TOMATO KETCHUP, REDUCED SALT AND SUGAR;EN
31547;BEAN, GREEN BEAN, STRING BEAN, BOILED WITHOUT SALT;EN
31548;CRISPBREAD, GLUTEN-FREE, WITH ADDED VITAMINS, 7% FIBRE;EN
31550;FLOUR MIXTURE, GLUTEN-FREE, CONTAINS WHEAT STARCH AND MILK POWDER;EN
31552;GUAVA;EN
31553;MILK, 1.5% FAT, LACTOSE-FREE, WITHOUT ADDED VITAMIN D, ORGANIC;EN
31555;POMEGRANATE, WITHOUT SKIN;EN
31557;CHILI, GREEN, RAW;EN
31558;CHOCOLATE MARBLE CAKE;EN
31559;BANANA CAKE;EN
31560;CAKE, CHEESE CAKE, OVEN-BAKED;EN
31561;CAKE, CHEESE CAKE, UNBAKED;EN
31562;BASIC PLAIN SPONGE CAKE;EN
31563;BASIC PLAIN SPONGE CAKE, NATURALLY GLUTEN-FREE;EN
31564;BASIC PLAIN SPONGE CAKE, GLUTEN-FREE;EN
31565;BASIC PLAIN SPONGE CAKE, EGG-FREE;EN
31566;SWISS ROLL DOUGH;EN
31567;CHOCOLATE SWISS ROLL CAKE;EN
31568;SWISS ROLL DOUGH, BAKERY;EN
31569;SWISS ROLL DOUGH, NATURALLY GLUTEN-FREE;EN
31570;CHOCOLATE SWISS ROLL CAKE, NATURALLY GLUTEN-FREE;EN
31571;BASIC PLAIN SPONGE CAKE/SWISS ROLL, ARTIFICIALLY SWEETENED;EN
31572;SWISS ROLL DOUGH, GLUTEN-FREE;EN
31573;CHOCOLATE SWISS ROLL CAKE, GLUTEN-FREE;EN
31574;BASIC PLAIN SPONGE CAKE/SWISS ROLL, SWEETENED WITH FRUCTOSE;EN
31575;CAKE, MUD CAKE, CHOCOLATE CAKE, FRÖDINGE, FROZEN;EN
31576;BUTTER CREAM, CHOCOLATE SWISS ROLL FILLING;EN
31578;CHOCOLATE SWISS ROLL, NATURALLY GLUTEN-FREE;EN
31579;CHOCOLATE SWISS ROLL, GLUTEN-FREE;EN
31580;SWISS ROLL;EN
31581;SWISS ROLL, NATURALLY GLUTEN-FREE;EN
31583;SWISS ROLL, SWEETENED WITH FRUCTOSE;EN
31584;GINGERBREAD CAKE;EN
31585;DATE CAKE;EN
