FOODID;FOODNAME;LANG
32494;KÖTTFÄRSSÅS, NÖTFÄRS 17 %, BRUNSÅS, FETT;SV
32495;KÖTTFÄRSSÅS, KYCKLINGFÄRS, BRUNSÅS, FETT;SV
32497;KÖTTFÄRSSÅS, NÖTFÄRS 7 %, BRUNSÅS, FETT;SV
32498;KÖTTFÄRSSÅS, NÖTSTEK, BRUNSÅS, UTAN TILLSATT FETT;SV
32500;KÖTTFÄRSSÅS, GRISFÄRS, BRUNSÅS, UTAN TILLSATT FETT;SV
32501;KÖTTFÄRSSÅS, GRIS-NÖTFÄRS, BRUNSÅS, UTAN TILLSATT FETT;SV
32502;SÖTSAK, DUMLE, FAZER, KOLA MED CHOKLADÖVERDRAG;SV
32503;SÖTSAK, KARAMELL, MJÖLKCHOKLADDRAGÉ, M&M'S/AMERIKAN PASTILLI;SV
32504;KÖTTFÄRSSÅS, MJÖLK, NÖTSTEK;SV
32505;KÖTTFÄRSSÅS, MJÖLK, GRIS-NÖTFÄRS;SV
32506;KÖTTFÄRSSÅS, NÖTFÄRS 7 %, TOMAT, KRYDDMIX;SV
32507;KÖTTFÄRSSÅS, NÖTSTEK, TOMAT, KRYDDMIX;SV
32508;GRÖNSAKSSÅS, RÖDBETSSÅS, LÄTTMJÖLK;SV
32509;CHOKLAD, CHOKLADBIT, INNEHÅLLER KEX OCH KOLA, TWIX;SV
32510;GRÖNSAKSSÅS, RÖDBETSSÅS;SV
32511;BULLE, HÖG FETTHALT, MED KVARG, DALLAS, FAZER;SV
32513;CHICKEN NUGGETS, FRITERADE MED OST, HK/KARINIEMI, LAKTOSFRI;SV
32515;BULLE, ÖRFIL, HÖG FETTHALT, TEXAS, FAZER;SV
32517;MUNK, SYLT OCH SOCKERGLASYR, BERLINMUNK, FAZER;SV
32518;RULLTÅRTA, LJUS, FAZER OULULAINEN;SV
32523;POTATISLÅDA, KYCKLING-POTATISLÅDA, HK;SV
32525;HALLONKRÄM, HALLONSOPPA;SV
32526;JORDGUBBSKRÄM, JORDGUBBSSOPPA;SV
32528;PUDDING, GRÄDDPUDDING, FET, INDUSTRIELL;SV
32529;PUDDING, CHOKLADPUDDING, INDUSTRIELL;SV
32530;HAVREKEX MED CHOKLAD, INDUSTRIELL;SV
32532;KEX, HAVRE-VANLJKEX, JYVÄSHYVÄ, LU;SV
32534;SURSKORPA, HAVRESKORPA, OULULAINEN, FAZER;SV
32535;KARELSK PIROG, RÅGPIROG, IMATRAN, FAZER;SV
32536;KARELSK PIROG, RÅGPIROG, FAZER;SV
32537;KÖTTFÄRSBIFF, KRYDDAD, GRILLITASSU, SAARIOINEN, STEKT UTAN FETT;SV
32538;RABARBERPAJ, SÖT JÄSTDEGSBOTTEN, HELMJÖLK;SV
32539;RABARBERPAJ, SÖT JÄSTDEGSBOTTEN, LÄTTMJÖLK;SV
32540;GLÖGG, ALKOHOLFRI;SV
32541;(ARC)KVARG, SMAKSATT, 7 % FETT, VALIO;SV
32542;KEX MED CHOKLADBITAR, JYVÄSHYVÄ SUKLAAPISARA, LU;SV
32544;KEX FÖR BARN, CARNEVAL PRINSESSA, FAZER;SV
32547;KEX, MELLANMÅLSKEX, JYVÄSHYVÄ CRACOTTE, FULLKORN, LU;SV
32548;KEX, MELLANMÅLSKEX, JYVÄSHYVÄ CRACOTTE, SESAMFRÖ, LU;SV
32553;VEGETABILISK OLJEPRODUKT 80 %, FLYTANDE, MEDELVÄRDE AV INDUSTRIELLA PRODUKTER;SV
32555;KEX, KANELKEX, BASTOGNE, LU;SV
32556;SPENATSOPPA, APETIT, DJUPFRYST;SV
32557;SPENATSOPPA, PIRKKA, DJUPFRYST;SV
32558;SPENATSOPPA, SAARIOINEN, FÄRDIGMAT;SV
32560;MJÖLKSÅS MED SPENAT, LÄTTMJÖLK, MJÖLAVREDNING;SV
32561;TORRKAKA, SOCKERKAKA;SV
32562;HAVREPREPARAT, SYRAT, YOSA NATURELL, PROBIOTIKA;SV
32567;OST, OLTERMANNI RYPSI, 24 % FETT, RYPSOLJA;SV
32568;MATFETTSBLANDNING 75 %, 10 UG VITAMIN D;SV
32570;FYRKORNSFLINGOR, RIIHIKOSKEN VEHNÄMYLLY;SV
32592;(ARC)SURMJÖLK, KÄRNMJÖLK, 0,3 % FETT, 0,5 UG VITAMIN D;SV
32593;(ARC)SURMJÖLK, FETTFRI, 0,5 UG VITAMIN D;SV
32594;(ARC)SURMJÖLK, FETTFRI, LÅG LAKTOSHALT, 0,5 UG VITAMIN D;SV
32595;(ARC)SURMJÖLK, FETTFRI, LAKTOSFRI, 0,5 UG VITAMIN D;SV
32596;(ARC)YOGHURT, SMAKSATT, FETTFRI, DELVIS SYNTETISKT SÖTAD, 1 UG VITAMIN D;SV
32597;YOGHURT, SMAKSATT, FETTFRI, LAKTOSFRI, SYNTETISKT SÖTAD, 1 UG VITAMIN D;SV
32598;YOGHURT, NATURELL, FETTFRI;SV
32599;YOGHURT, SMAKSATT, 2 % FETT, 1 UG VITAMIN D;SV
32600;YOGHURT, DRICKBAR, DANONINO DINO, 1,6 % FETT, 0,9 UG VITAMIN D;SV
32602;GRILLKORV, CHORIZO, SAARIOINEN;SV
32604;OMELETTRULLE, SVAMP- OCH GRÖNSAKSFYLLNING;SV
32605;LEVERGRYTA, LEVER, BACON;SV
32607;TOFU MED POTATIS, TOMAT, INNEHÅLLER ÄGG, UGNSTEKT;SV
32608;TOFUSÅS MED GRÖNSAKER, TOMAT, OAVREDD;SV
32609;TOFUSÅS MED BÖNOR, TOMAT, OAVREDD;SV
32610;LINSBIFF, INNEHÅLLER ÄGG;SV
32611;STEKTA RÄKOR MED CHILI OCH VITLÖK;SV
32612;STEKTA RÄKOR MED NUDEL OCH KOKOS;SV
32613;RÄKGRYTA, GRÄDDE, AVREDD MED VETEMJÖL;SV
32614;SOJAFRESTELSE, GRÖNSAKER, MATLAGNINGSGRÄDDE;SV
32615;FRANSK LÖKSOPPA, GRATINERAD;SV
32616;PUDDING, PANNACOTTA, GELATIN;SV
32617;DESSERT, CRÈME BRÛLÉE;SV
32618;KRYDDSÅS, BBQ-SÅS FÖR KÖTT, HEMLAGAD;SV
32619;MÅLTIDSERSÄTTNING, DRYCK, SHAKE, NATURDIET;SV
32622;MÅLTIDSERSÄTTNING, DRYCK, SMOOTHIE, NATURDIET;SV
32623;MÅLTIDSERSÄTTNING, DRYCKPULVER, NATURDIET;SV
32624;MÅLTIDSERSÄTTNING, DRYCKPULVER OCH VATTEN, NATURDIET;SV
32625;MÅLTIDSERSÄTTNING, CHOKLADSTÅNG, NATURDIET;SV
32626;MÅLTIDSERSÄTTNING, KARAMELLSTÅNG, NATURDIET;SV
32627;(ARC)MÅLTIDSERSÄTTNING, MÖRK CHOKLADSTÅNG, NATURDIET;SV
32628;MÅLTIDSERSÄTTNING, SMOOTHIE, DRYCKPULVER, EASY DIET;SV
32629;MÅLTIDSERSÄTTNING, SMOOTHIE, DRYCK PULVER OCH VATTEN, EASY DIET;SV
32630;MÅLTIDSERSÄTTNING, SOPPULVER, SPARRIS/FISK/HÖNA/SVAMP, EASY DIET;SV
32631;MÅLTIDSERSÄTTNING, SOPPULVER OCH VATTEN, SPARRIS/FISK/HÖNA/SVAMP, EASY DIET;SV
32632;MÅLTIDSERSÄTTNING, SOPPULVER, TOMAT/TEXMEX/THAI, EASY DIET;SV
32633;MÅLTIDSERSÄTTNING, SOPPULVER OCH VATTEN, TOMAT/TEXMEX/THAI, EASY DIET;SV
32636;MÅLTIDSERSÄTTNING, SMOOTHIE, DRYCKPULVER, NUTRIFAST;SV
32637;MÅLTIDSERSÄTTNING, SMOOTHIE, DRYCKPULVER OCH VATTEN, NUTRIFAST;SV
32638;MÅLTIDSERSÄTTNING, MILKSHAKE, DRYCKPULVER, ALLEVO;SV
32639;MÅLTIDSERSÄTTNING, MILKSHAKE, DRYCKPULVER OCH VATTEN, ALLEVO;SV
32640;MÅLTIDSERSÄTTNING, SMOOTHIE, DRYCKPULVER, ALLEVO;SV
32641;MÅLTIDSERSÄTTNING, SMOOTHIE, DRYCKPULVER OCH VATTEN, ALLEVO;SV
32642;MÅLTIDSERSÄTTNING, SOPPULVER, POTATIS/PURJOLÖK, ALLEVO;SV
32643;MÅLTIDSERSÄTTNING, SOPPULVER OCH VATTEN, POTATIS/PURJOLÖK, ALLEVO;SV
32644;MÅLTIDSERSÄTTNING, SOPPULVER, BROCCOLI/BASILIKA/COUSCOUS, ALLEVO;SV
32645;MÅLTIDSERSÄTTNING, SOPPULVER OCH VATTEN, BROCCOLI, BASILIKA, COUSCOUS, ALLEVO;SV
32646;MÅLTIDSERSÄTTNING, DRYCK, LOW CALORIE, ALLEVO;SV
32647;(ARC)MÅLTIDSERSÄTTNING, STÅNG, LOW CALORIE, ALLEVO;SV
32648;MÅLTIDSERSÄTTNING, SOPPULVER, NUTRILETT;SV
32649;MÅLTIDSERSÄTTNING, SOPPULVER OCH VATTEN, NUTRILETT;SV
32650;MÅLTIDSERSÄTTNING, DRYCK, HUNGER CONTROL, NUTRILETT;SV
32651;MÅLTIDSERSÄTTNING, SHAKE, DRYCKPULVER, NUTRILETT;SV
32652;MÅLTIDSERSÄTTNING, MILKSHAKE, DRYCKPULVER OCH VATTEN, NUTRILETT;SV
32653;MÅLTIDSERSÄTTNING, HOT AND COLD MOCCA, DRYCKPULVER, NUTRILETT;SV
32654;MÅLTIDSERSÄTTNING, HOT AND COLD MOCCA, DRYCKPULVER OCH VATTEN, NUTRILETT;SV
32655;(ARC)MÅLTIDSERSÄTTNING, STÅNG, HUNGER CONTROL, NUTRILETT;SV
32656;MÅLTIDSERSÄTTNING, STÅNG, LOW CALORIE, MEDELVÄRDE AV INDUSTRIELLA PRODUKTER;SV
32657;MÅLTIDSERSÄTTNING, SOPPULVER, MEDELVÄRDE;SV
32658;MÅLTIDSERSÄTTNING, SOPPULVER OCH VATTEN, MEDELVÄRDE;SV
32659;MÅLTIDSERSÄTTNING, MILKSHAKE, DRYCKPULVER, MEDELVÄRDE;SV
32660;MÅLTIDSERSÄTTNING, MILKSHAKE, DRYCKPULVER OCH VATTEN, MEDELVÄRDE;SV
32661;MÅLTIDSERSÄTTNING, SMOOTHIE, DRYCKPULVER, MEDELVÄRDE;SV
32662;MÅLTIDSERSÄTTNING, SMOOTHIE, DRYCKPULVER OCH VATTEN, MEDELVÄRDE;SV
32664;MATFETTSBLANDNING 75 %, NORMALSALTAD, LÅG LAKTOSHALT, OIVARIINI;SV
32665;(ARC)MATFETTSBLANDNING 75 %, LÄTTSALTAD, LÅG LAKTOSHALT, OIVARIINI;SV
32666;MATFETTSBLANDNING 75 %, KRAFTIGT SALTAD, LÅG LAKTOSHALT, OIVARIINI;SV
32667;MÅLTIDSERSÄTTNING, PROTEINDRYCK, PULVER, GNLD, 49 % PROTEIN;SV
32668;(ARC)MATFETTSBLANDNING 75 %, NORMALSALTAD, LÅG LAKTOSHALT, BREDBAR, OIVARIINI;SV
32669;MATFETTSBLANDNING 60 %, LÄTTARE, LÅG LAKTOSHALT, OIVARIINI;SV
32670;MATFETTSBLANDNING 75 %, LAKTOSFRI, OIVARIINI;SV
32671;(ARC)MATFETTSBLANDNING 43 %, INGMARIINI, LÅG LAKTOSHALT;SV
32672;MATFETTSBLANDNING 82 %, HAVSSALT, LÅG LAKTOSHALT, INGMARIINI;SV
32673;MATFETTSBLANDNING 75 %, NORMALSALTAD, LÅG LAKTOSHALT, INGMARIINI;SV
32674;MÅLTIDSERSÄTTNING, PROTEINDRYCK, AV PULVER, PÅ MJÖLK, GNLD;SV
32675;MÅLTIDSERSÄTTNING, PROTEINDRYCKPULVER, NUTRISHAKE, GNLD, 55 % PROTEIN;SV
32676;MATFETTSBLANDNING 57 %, LÄTTARE, LÅG LAKTOSHALT, INGMARIINI;SV
32677;MÅLTIDSERSÄTTNING, PROTEINDRYCKPULVER OCH MJÖLK, NUTRISHAKE, GNLD;SV
32678;SOJAPREPARAT, FEMISOYA;SV
32679;SOJAPREPARAT, FEMISOYA PLUS;SV
32680;SOJAPREPARAT, BERRYSOYA;SV
32682;SALLAD, POTATISSALLAD MED MAJONNÄS, PIRKKA/SAARIOINEN;SV
32685;SALLAD, POTATISSALLAD MED MAJONNÄS, ATRIA;SV
32687;SALLAD, POTATISSALLAD MED MAJONNÄS, LÄTT, ATRIA/HK/PIRKKA;SV
32688;SALLAD, POTATISSALLAD, OLIV-RYPSOLJA, UTAN MAJONNÄS;SV
32691;FISKPINNAR, INDUSTRIELL, STEKT;SV
32693;CROISSANT, HEMGJORD;SV
32694;KÖTTFÄRS, GRIS-NÖT, LÄTT, LÅG FETTHALT, 7 % FETT;SV
32695;SÖTSAK, CHOKLADKARAMELL MED PEPPERMYNTSMAK, MARIANNE, FAZER;SV
32696;SESAMNUGGETS MED SOIJA, HÄLSANS KÖK;SV
32697;MYSLI, CRUNCHY;SV
32699;SUFFELI PUFFI SNACKS, MAJSPUFFAR MED CHOKLADSMAKANDE GLASYR;SV
32700;MELLANMÅLSSTÅNG, CHOKLAD, MYSLI;SV
32701;GLASS, MJUKGLASS, SOFT ICE, UTAN VÅFFLA;SV
32702;GLASS, TOFUPARFAIT, SOJABASERAD, TOFULINE, VANILJ;SV
32703;NÖT- OCH CHOKLADKRÄM;SV
32704;KÖTTFÄRS, NÖTSTEK, 9 % FETT;SV
32705;GLASS AV VEGETABILISKT FETT;SV
32707;GLASS, MJUKGLASS, SOFT ICE, CHOKLADSÅS, UTAN VÅFFLA;SV
32708;SPRAYGRÄDDE, VISPGRÄDDEPRODUKT, INDUSTRIELL;SV
32709;MARGARIN, HUSHÅLLSMARGARIN 80 %, MEDELVÄRDE, TILL BAKNING OCH MATLAGNING;SV
32710;MATLAGNINGSGRÄDDE, VEGETABILISK FETTBLANDNING, 4% FETT, LÅG LAKTOSHALT;SV
32711;POMMES FRITES, FLOTTYRKOKTA;SV
32713;POPCORN, MICRO POPCORN;SV
32714;KEX, SMÖRGÅSKEX MED RÅGMJÖL, KANTOLAN;SV
32715;KEX, INDUSTRIELLT, MEDELVÄRDE;SV
32716;MATLAGNINGSGRÄDDE, VEGETABILISK FETTBLANDNING, 5 % FETT, LÅG LAKTOSHALT;SV
32717;FLINGOR, MAJSFLINGOR, CORN FLAKES, GLUTENFRIA, URTEKRAM, UTAN TILLSATT SOCKER;SV
32718;SEMPER, FRUKOSTFLINGOR MED RIS OCH MAJS, NATURLIGT GLUTENFRI, VITAMINERADE;SV
32719;KÖTTFÄRS-PASTASOPPA NÖTSTEK, GRÖNSAKER;SV
32720;FLINGOR, SEMPER, FRUKOSTFLINGOR, NATURLIGT GLUTENFRI, MEDELVÄRDE, VITAMINERADE;SV
32721;MATLAGNINGSGRÄDDE, VEGETABILISK FETTBLANDNING, 7 % FETT, LÅG LAKTOSHALT;SV
32722;GRILLKORV, KABANOSSI, MEDELVÄRDE, HK;SV
32723;KAKA, CHOKLADKAKA, NATURLIGT GLUTENFRI, MJÖLKFRI;SV
32724;GRILLKORV, CHORIZO, HEMGJORD;SV
32726;BLANDBRÖD, MOROTSSEMLA, FETTFRI MJÖLK, JÄSTBRÖDS-, SEMLEMJÖL;SV
32728;BLANDBRÖD, MOROTSSEMLA, HELMJÖLK, JÄSTBRÖDS-, SEMLEMJÖL;SV
32729;SPARRIS, KOKT UTAN SALT;SV
32730;ROSTBRÖD, RÅGROSTBRÖD, VAASAN;SV
32731;NUDEL, FULLKORNSVETE;SV
32732;NUDEL, FULLKORNSVETE, KOKT MED SALT;SV
32733;KINDERÄGG, KINDER SURPRISE;SV
32734;SOJADRYCK, KALCIUM OCH VITAMINER, ALPRO;SV
32735;YOGHURT, NATURELL, A+, LÅG LAKTOSHALT, 2,5 % FETT, 1 UG VITAMIN D;SV
32737;SURMJÖLK, AB-SURMJÖLK, 2,5 % FETT, 1 UG VITAMIN D, PROBIOTIKA;SV
32739;CIDERDRYCK, PEAR, ALKOHOLFRI SIDER, 0,02 VOL-% ALKOHOL, RAINBOW;SV
32740;ÖL, ALKOHOLFRI, NIKOLAI, 0,0 VOL-% ALKOHOL, SINEBRYCHOFF;SV
32741;PEPPARKAKSDEG, HEMLAGAD;SV
32743;PEPPARKAKSDEG, INDUSTRIELL;SV
32744;MARMELAD AV PLOMMON, PLOMMONSYLT;SV
32745;ENERGIDRYCK, VITAMINERAD, DELVIS SYNTETISKT SÖTAD;SV
32746;ENERGIDRYCK, VITAMINERAD, SYNTETISKT SÖTAD;SV
32747;JÄSTDEGSBOTTEN FÖR PIZZA;SV
32752;PIZZA, ANSJOVIS-OLIVPIZZA;SV
32753;PIZZA, CHAMPINJONPIZZA;SV
32755;PIZZA, KÖTTFÄRSPIZZA, NÖTFÄRS;SV
32756;PIZZA, KÖTTFÄRSPIZZA, GRIS-NÖTFÄRS;SV
32757;PIZZA, HÖNSPIZZA MED ANANAS;SV
32758;SOJADRYCK, ALPRO EKOLOGISK;SV
32759;PIZZA, GRÖNSAKSPIZZA, SVAMP, LÖK, PAPRIKA, OLIV;SV
32761;PIZZA, KEBABPIZZA MED LÖK OCH PEPPERONI;SV
32762;PIZZA, SKINKPIZZA MED ANANAS OCH BLÅMÖGELOST;SV
32763;PIZZA, SKINKPIZZA MED ANANAS;SV
32764;PIZZA, SKINKPIZZA MED SVAMP;SV
32765;PIZZA, MOZZARELLAPIZZA, TOMAT OCH PESTO;SV
32766;PIZZA, KORVPIZZA, MEDVURST;SV
32767;PIZZA, TONFISKPIZZA;SV
32768;PIZZA, SKALDJURSPIZZA, BLÅMUSSLOR, RÄKOR, OLIVER;SV
32769;PIZZA, TOMATSÅS OCH OST;SV
32770;MINERALVATTEN, NOVELLE PLUS, ZINK OCH VITAMIN E, SÖTAD MED FRUKTOS, HARTWALL;SV
32771;MINERALVATTEN, NOVELLE PLUS, MED TILLSATT KALCIUM, HARTWALL;SV
32772;MINERALVATTEN, NOVELLE PLUS, VITAMIN C OCH MAGNESIUM, HARTWALL;SV
32773;MINERALVATTEN, SÖTAT MED FRUKTOS, NOVELLE FRISS, MEDELVÄRDE, HARTWALL;SV
32774;HAVREDRYCK, NALLE SUKLAAKAURAJUOMA, MED KALCIUM OCH VITAMIN D;SV
32775;(ARC)POLYPOP-JELLY, GELÉ FÖR BARN;SV
32777;PASTA BOLOGNESE, KOKKIKARTANO SNELLMAN, FÄRDIGMAT;SV
32778;PÅLÄGGSKORV, LÖRDAGSKORV, 18 % FETT;SV
32779;PÅLÄGGSKORV, LÖRDAGSKORV, 19 % FETT;SV
32780;(ARC)PÅLÄGGSKORV, LÖRDAGSKORV, INNEHÅLLER SOJAPROTEIN, 19 % FETT;SV
32781;LAXPASTA, KOKKIKARTANO SNELLMAN, FÄRDIGMAT;SV
32782;MAKARONILÅDA, KÖTTMAKARONILÅDA, KOKKIKARTANO SNELLMAN, FÄRDIGMAT;SV
32783;HAVREDRYCK, MED KALCIUM OCH VITAMINER, RAINBOW;SV
32784;PÅLÄGGSKORV, LÖRDAGSKORV, LÄTT, MEDELVÄRDE, 9 % FETT;SV
32786;PÅLÄGGSKORV, LÖRDAGSKORV, 17 % FETT;SV
32787;RISDRYCK, RICE DREAM SUKLAA, MED KALCIUM;SV
32790;RISDRYCK, RICE DREAM, HASSELNÖT-MANDEL;SV
32792;LASAGNE BOLOGNESE, KOKKIKARTANO SNELLMAN, FÄRDIGMAT;SV
32794;PASTA MED SKINKA OCH ANANAS, KOKKIKARTANO SNELLMAN, FÄRDIGMAT;SV
32795;GRILLKORV, ULTRALÄTT, MJÖLKFRI, 7 % FETT;SV
32796;GRILLKORV, INNEHÅLLER SOJAPROTEIN, MEDELVÄRDE;SV
32798;KYCKLINGPASTA, BROILERPASTA, KOKKIKARTANO SNELLMAN, FÄRDIGMAT;SV
32799;KYCKLING-BACONPASTA, BROILER-BACONPASTA, KOKKIKARTANO SNELLMAN, FÄRDIGMAT;SV
32800;GLASS, RISGLASS, R-ICE, VANILJ-CHOKLAD, GLUTENFRI, INGMAN;SV
32801;KÖTT-KÅLLÅDA, KOKKIKARTANO SNELLMAN, FÄRDIGMAT;SV
32802;GLASS, RISGLASS, R-ICE VANILJ, INGMAN;SV
32804;GLASS, LÄTT, SYNTETISKT SÖTAD, VANILJ-JORGUBB, INGMAN;SV
32805;POTATISLÅDA, SKINKFRESTELSE, KOKKIKARTANO SNELLMAN, FÄRDIGMAT;SV
32806;POTATISLÅDA, KÖTTFÄRSPOTATISMOS, KOKKIKARTANO SNELLMAN, FÄRDIGMAT;SV
32807;POTATISLÅDA, KÖTTFÄRS-POTATISLÅDA, KOKKIKARTANO SNELLMAN, FÄRDIGMAT;SV
32808;POTATISLÅDA MED FISK, JANSSONS FRESTELSE, KOKKIKARTANO SNELLMAN, FÄRDIGMAT;SV
32811;SPAGHETTI BOLOGNESE, SPAGHETTI MED KÖTTFÄRSSÅS, HK, FÄRDIGMAT;SV
32812;RISKAKA, VETE;SV
32813;SKINKPAJ, MÖRDEGSBOTTEN;SV
32814;GRÖTFYLLD PIROG MED TUNT RÅGVETESKAL, SULTSINA;SV
32815;LIMPA MED INBAKAD KÖTT;SV
32816;KÖTTPIROG, MEDELVÄRDE, INDUSTRIELL;SV
32819;LIMPA MED INBAKAD POTATIS, RÅGSKAL;SV
32820;KAKA, MUFFINS, GLUTENFRI;SV
32821;TORRKAKA, FRUKTKAKA;SV
32822;FISKGRATÄNG, HK, FÄRDIGMAT;SV
32823;PLÄTT, FETTFRI MJÖLK;SV
32824;PLÄTT, RÅMJÖLK;SV
32825;PLÄTT, HELMJÖLK;SV
32826;PLÄTTAR, VATTEN;SV
32827;PANNKAKA, SURMJÖLK;SV
32828;PANNKAKA, FETTFRI MJÖLK;SV
32829;PANNKAKA, RÅMJÖLK;SV
32830;PANNKAKA, HELMJÖLK;SV
32831;PLÄTT, SURMJÖLK;SV
32832;DESSERTSÅS, VANILJSÅS/-KRÄM, LÄTTMJÖLK, POTATISMJÖL;SV
32833;VÅFFLA, LÄTTMJÖLK;SV
32834;VÅFFLA PÅ FETTFRI MJÖLK;SV
32835;VÅFFLA PÅ HELMJÖLK;SV
32836;VÅFFLA PÅ GRÄDDE;SV
32837;DESSERTSÅS, KINUSKISÅS;SV
32838;VÅFFLA PÅ VATTEN;SV
32839;UGNSÄPPLE;SV
32840;SPENATSUFFLÉ, LÄTTMJÖLK;SV
32841;SPENATSUFFLÉ, FETTFRI MJÖLK;SV
32842;SPENATSUFFLÉ, HELMJÖLK;SV
32843;SPENATSUFFLÉ, GRÄDDE;SV
32845;DESSERTSÅS, CHOKLADSÅS;SV
32847;HÖNSFRIKASSÉ, HK, FÄRDIGMAT;SV
32848;KYCKLING- OCH GETOSTPASTA, HK, FÄRDIGMAT;SV
32849;FLINGOR, FYRKORNSFLINGOR, ELOVENA;SV
32850;STRÖMMINGSALADÅB;SV
32851;LEVERLÅDA, KORNGRYN, FETTFRI MJÖLK;SV
32852;DONITS, INDUSTRIELL;SV
32853;LEVERLÅDA, FETTFRI MJÖLK;SV
32854;LEVERLÅDA, HELMJÖLK;SV
32855;BLIN, PÅ FETTFRI MJÖLK;SV
32856;BLINI PÅ LÄTTMJÖLK;SV
32857;BLIN, PÅ HELMJÖLK;SV
32858;KÅLDOLMA, NÖTSTEK;SV
32859;LIMPA MED INBAKAD FISK, MUJKOR;SV
32862;BLODBRÖD, BLOD, BLODKLIMP;SV
32863;KOKT MJÖLK MED POTATIS OCH BLOD;SV
32864;POTATIS,  GRISKÖTT OCH BLOD;SV
32865;RISOTTO, FISKRISOTTO;SV
32866;RISOTTO, SKALDJURSRISOTTO, RÄKOR OCH MUSSLOR;SV
32867;LIMPA MED INBAKAD KÅLROT, RÅGSKAL;SV
32868;LIMPA MED INBAKAD MUJKOR, STEKT I GRYTA;SV
32870;PURJOLÖK, KOKT UTAN SALT;SV
32871;KÖTTBULLE, SVAMPKÖTTBULLE, GRIS-NÖTKÖTTFÄRS, STEKT;SV
32872;CITRONSÅS, GRÄDDE;SV
32873;NÄSSELSOPPA, MJÖLK;SV
32874;NÄSSELSOPPA, GRÖNSAKSBULJONG OCH GRÄDDE;SV
32875;SNÅLSOPPA, SOMMARSOPPA, FÄRSKPOTATIS;SV
32876;POTATISLÅDA, SKINKFRESTELSE, HK, FÄRDIGMAT;SV
32877;RÄKSOPPA, GRÄDDE, AVREDD;SV
32878;MJÖLKSÅS, FETTFRI MJÖLK, FETT-MJÖLAVREDNING;SV
32879;MJÖLKSÅS, HELMJÖLK, FETT-MJÖLAVREDNING;SV
32880;SKINKSÅS, BASTURÖKT SKINKA, LÄTTMJÖLK;SV
32881;SKINKSÅS, RÖKTSKINKA, FETTFRI MJÖLK;SV
32882;SKINKSÅS, RÖKTSKINKA, HELMJÖLK;SV
32883;GRÖNSAKSSÅS, RÖDBETSSÅS, FETTFRI MJÖLK;SV
32884;GRÖNSAKSSÅS, RÖDBETSSÅS, HELMJÖLK;SV
32885;HAVREDRYCK, NORDIC, NATURELL, MED KALCIUM OCH VITAMIN D;SV
32886;GRÖNSAKSSÅS, KINESISK, SÖTSUR;SV
32887;RISDRYCK, NORDIC, MED KALCIUM OCH VITAMIN D;SV
32888;DESSERTSÅS, KARAMELLSÅS;SV
32889;FISKSÅS, FISKSTUVNING, LÄTTMJÖLK;SV
32890;FISKSÅS, FISKSTUVNING, FETTFRI MJÖLK;SV
32891;BÄRPAJ, BÄR, VETEMJÖL, SOCKER;SV
32892;FIBERHALTIG FRUKTDRYCK, HYVÄÄ PÄIVÄÄ, TRANBÄR, DELVIS SYNTETISKT SÖTAD;SV
32893;FRUKTDRYCK, HYVÄÄ PÄIVÄÄ, CITRUS, FRUKTOS, DELVIS SYNTETISKT SÖTAD, VITAMINERAD;SV
32894;FRUKTDRYCK, HYVÄÄ PÄIVÄÄ, SÖTAD MED FRUKTOS, VITAMINERAD;SV
32895;NÖT, MACADAMIA NÖT;SV
32897;ENERGIDRYCK, ENERGIVATTEN, TEHO, OLVI, VITAMINERAD;SV
32898;KÅLROTSLÅDA, FETTFRI MJÖLK;SV
32899;KÅLROTSLÅDA, HELMJÖLK;SV
32900;KÅLROTSLÅDA, LÄTTMJÖLK;SV
32901;SPENATPLÄTT, FETTFRI MJÖLK;SV
32903;SAFTSOPPA, -KRÄM, JUICE, HEMLAGAD;SV
32904;MÅLTIDSSALLAD, KALKONSALLAD MED FRUKT, GRÄDDFILSÅS;SV
32905;NÄSSELPLÄTT, LÄTTMJÖLK;SV
32906;NÄSSELPLÄTT PÅ FETTFRI MJÖLK;SV
32907;NÄSSELPLÄTT, HELMJÖLK;SV
32908;MÅLTIDSSALLAD, KALKONSALLAD MED PASTA, OLJEDRESSING;SV
32910;MÅLTIDSSALLAD, SALLAD MED ROSTBIFF, POTATIS, OLJEDRESSING;SV
32911;PUDDING, RISPUDDING, HEMLAGAD;SV
32914;MÅLTIDSSALLAD, COUSCOUSSALLAD MED GETOST, OLJEDRESSING;SV
32915;MÅLTIDSSALLAD, MOZZARELLASALLAD, TOMAT, BASILIKA, OLJEDRESSING;SV
32916;MÅLTIDSSALLAD, SALLAD AV POTATIS, ÄGG OCH ANSJOVIS, OLJEDRESSING;SV
32917;POTATISPLÄTT, LÄTTMJÖLK;SV
32918;POTATISPLÄTT, FETTFRI MJÖLK;SV
32920;POTATISBIFF/-BULLE, LÄTTMJÖLK;SV
32921;POTATISBIFF/-BULLE, HELMJÖLK;SV
32922;MÅLTIDSSALLAD, SALLAD AV LAX, ÄGG, APELSIN, BROCCOLI, OLJEDRESSING;SV
32923;MÅLTIDSSALLAD, SALLAD AV LAX, SPARRIS, AVOKADO, OLJEDRESSING;SV
32925;OST, GETOST, CHÈVRE, 30 % FETT;SV
32926;MUNK, FETTFRI MJÖLK, HEMBAKAD;SV
