FOODID;FOODNAME;LANG
32507;JAUHELIHAKASTIKE, TOMAATTINEN, NAUDANPAISTI, KASTIKEJAUHEESTA;FI
32508;KASVISKASTIKE, PUNAJUURIKASTIKE, KEVYTMAITO;FI
32509;SUKLAA, SUKLAAPATUKKA, TWIX, KEKSIÄ JA TOFFEETA;FI
32510;KASVISKASTIKE, PUNAJUURIKASTIKE;FI
32511;PULLA, DALLASPULLA, FAZER;FI
32513;BROILERINUGGETTI, KANANPOJAN JUUSTONUGGETIT, HK/KARINIEMI, LAKTOOSITON;FI
32515;PULLA, BIG TEXASPULLA, FAZER;FI
32517;MUNKKI, BERLIININMUNKKI, FAZER;FI
32518;KÄÄRETORTTU, NAPAKYMPPI, FAZER OULULAINEN;FI
32523;PERUNALAATIKKO, BROILERIKIUSAUS, HK, VALMISATERIA;FI
32525;KIISSELI, VADELMAKEITTO;FI
32526;KIISSELI, MANSIKKAKEITTO;FI
32528;VANUKAS, KERMAVANUKAS, RASVAINEN, TEOLLINEN;FI
32529;VANUKAS, SUKLAAVANUKAS, TEOLLINEN;FI
32530;KEKSI, KAURA-SUKLAAKEKSI, TEOLLINEN;FI
32532;KEKSI, HYVÄSET, KAURANEN VANILJA, JYVÄSHYVÄ, LU;FI
32534;HAPANKORPPU, KAURAKORPPU, OULULAINEN, FAZER;FI
32535;KARJALANPIIRAKKA, RUKIINEN IMATRAN RIISIPIIRAKKA, FAZER;FI
32536;KARJALANPIIRAKKA, RUKIINEN RIISIPIIRAKKA, FAZER;FI
32537;JAUHELIHAPIHVI, GRILLITASSU, SAARIOINEN, PAISTETTU ILMAN RASVAA;FI
32538;RAPARPERIPIIRAKKA, PULLAPOHJA, TÄYSMAITO;FI
32539;RAPARPERIPIIRAKKA, PULLAPOHJA, KEVYTMAITO;FI
32540;GLÖGIJUOMA, ALKOHOLITON;FI
32541;(ARC)RAHKA, MAITORAHKA, MAUSTETTU, RASVAA 7 %, VALIO;FI
32542;KEKSI, SUKLAAPISARA, JYVÄSHYVÄ, LU;FI
32544;KEKSI, LASTENKEKSI, CARNEVAL PRINSESSA, FAZER;FI
32547;KEKSI, VÄLIPALAKEKSI, JYVÄSHYVÄ CRACOTTE TÄYSJYVÄ, LU;FI
32548;KEKSI, VÄLIPALAKEKSI, JYVÄSHYVÄ CRACOTTE SESAM, LU;FI
32553;KASVIÖLJYVALMISTE, JUOKSEVA, 80 %, TUOTEKESKIARVO;FI
32555;KEKSI, KANELIKEKSI, BASTOGNE, LU;FI
32556;PINAATTIKEITTO, APETIT, PAKASTE;FI
32557;PINAATTIKEITTO, PIRKKA, PAKASTE;FI
32558;PINAATTIKEITTO, SAARIOINEN, VALMISATERIA;FI
32560;MAITOKASTIKE, PINAATTIKASTIKE, KEVYTMAITO, JAUHOSUURUS;FI
32561;KUIVAKAKKU, SOKERIKAKKU;FI
32562;KAURAVALMISTE, HAPATETTU, MAUSTAMATON, YOSA NATURELL, PROBIOOTTEJA;FI
32567;JUUSTO, OLTERMANNI RYPSI, RASVAA 24 %, RYPSIÖLJY;FI
32568;RASVASEOSLEVITE 75 %, D-VITAMIINIA 10 UG;FI
32570;NELJÄN VILJAN HIUTALE, RIIHIKOSKEN VEHNÄMYLLY;FI
32592;(ARC)PIIMÄ, KIRNUPIIMÄ, RASVAA 0,3 %, D-VIT 0,5 UG;FI
32593;(ARC) PIIMÄ, RASVATON, D-VIT 0,5 UG;FI
32594;(ARC) PIIMÄ, RASVATON, VL, D-VIT 0,5 UG;FI
32595;(ARC) PIIMÄ, RASVATON, LAKTOOSITON, D-VIT 0,5 UG;FI
32596;(ARC)JOGURTTI, MAUSTETTU, RASVATON, OSITTAIN KEINOTEK. MAKEUTETTU, D-VIT 1UG, VL;FI
32597;JOGURTTI, MAUSTETTU, RASVATON, LAKTOOSITON, KEINOTEKOISESTI MAKEUTETTU,D-VIT 1UG;FI
32598;JOGURTTI, MAUSTAMATON, RASVATON;FI
32599;JOGURTTI, MAUSTETTU, RASVAA 2 %, D-VIT 1 UG;FI
32600;JOGURTTI, JUOTAVA, DANONINO DINO, RASVAA 1,6 %, D-VITAMIINIA 0,9 UG;FI
32602;RAAKAMAKKARA, GRILLIWURST CHORIZO, SAARIOINEN;FI
32604;MUNAKASRULLA, KASVIS-SIENITÄYTE;FI
32605;MAKSAPATA, MAKSA, PEKONI;FI
32607;TOFU-PERUNAVUOKA, TOMAATTINEN, KANANMUNAA;FI
32608;TOFU-KASVISKASTIKE, TOMAATTINEN, SUURUSTAMATON;FI
32609;TOFU-PAPUKASTIKE, TOMAATTINEN, SUURUSTAMATON;FI
32610;LINSSIPIHVI/PYÖRYKKÄ, KANANMUNAA;FI
32611;KATKARAPU, CHILI-VALKOSIPULIMARINADI, PAISTETTU;FI
32612;KATKARAPU-NUUDELIWOKKI, KOOKOSMAITO;FI
32613;KATKARAPUMUHENNOS, KERMAA, SUURUSTETTU VEHNÄJAUHOILLA;FI
32614;SOIJA-KASVISKIUSAUS, SOIJAROUHE, RUOANVALMISTUSKERMA;FI
32615;SIPULIKEITTO, KUORRUTETTU, RANSKALAINEN SIPULIKEITTO;FI
32616;VANUKAS, PANNACOTTA, LIIVATETTA;FI
32617;JÄLKIRUOKA, CRÈME BRÛLÉE;FI
32618;MAUSTEKASTIKE, BBQ, BARBECUEMARINADI LIHALLE, KOTITEKOINEN;FI
32619;ATERIANKORVIKE, SHAKE, VALMISJUOMA, NATURDIET;FI
32622;ATERIANKORVIKE, SMOOTHIE, VALMISJUOMA, NATURDIET;FI
32623;ATERIANKORVIKE, DRINKMIX, JUOMAJAUHE, NATURDIET;FI
32624;ATERIANKORVIKE, DRINKMIX, JUOMAJAUHE JA VESI, NATURDIET;FI
32625;ATERIANKORVIKE, SUKLAAPATUKKA, NATURDIET;FI
32626;ATERIANKORVIKE, KARAMELLIPATUKKA, NATURDIET;FI
32627;(ARC)ATERIANKORVIKE, TUMMASUKLAAPATUKKA, NATURDIET;FI
32628;ATERIANKORVIKE, SMOOTHIE, JUOMAJAUHE, EASY DIET;FI
32629;ATERIANKORVIKE, SMOOTHIE, JUOMAJAUHE JA VESI, EASY DIET;FI
32630;ATERIANKORVIKE, KEITTOJAUHE, PARSA/KALA/KANA/SIENI, EASY DIET;FI
32631;ATERIANKORVIKE, KEITTOJAUHE JA VESI, PARSA/KALA/KANA/SIENI, EASY DIET;FI
32632;ATERIANKORVIKE, KEITTOJAUHE, TOMAATTI/TEXMEX/THAI, EASY DIET;FI
32633;ATERIANKORVIKE, KEITTOJAUHE JA VESI, TOMAATTI/TEXMEX/THAI, EASY DIET;FI
32636;ATERIANKORVIKE, SMOOTHIE, JUOMAJAUHE, NUTRIFAST;FI
32637;ATERIANKORVIKE, SMOOTHIE, JUOMAJAUHE JA VESI, NUTRIFAST;FI
32638;ATERIANKORVIKE, PIRTELÖ, JUOMAJAUHE, ALLEVO;FI
32639;ATERIANKORVIKE, PIRTELÖ, JUOMAJAUHE JA VESI, ALLEVO;FI
32640;ATERIANKORVIKE, SMOOTHIE, JUOMAJAUHE, ALLEVO;FI
32641;ATERIANKORVIKE, SMOOTHIE, JUOMAJAUHE JA VESI, ALLEVO;FI
32642;ATERIANKORVIKE, KEITTOJAUHE, PERUNA/PURJO, ALLEVO;FI
32643;ATERIANKORVIKE, KEITTOJAUHE JA VESI, PERUNA/PURJO, ALLEVO;FI
32644;ATERIANKORVIKE, KEITTOJAUHE, PARSAKAALI/BASILIKA/COUSCOUS, ALLEVO;FI
32645;ATERIANKORVIKE, KEITTOJAUHE JA VESI, PARSAKAALI, BASILIKA, COUSCOUS, ALLEVO;FI
32646;ATERIANKORVIKE, LOW CALORIE JUOMA, ALLEVO;FI
32647;(ARC) ATERIANKORVIKE, LOW CALORIE PATUKKA, ALLEVO;FI
32648;ATERIANKORVIKE, KEITTOJAUHE, NUTRILETT;FI
32649;ATERIANKORVIKE, KEITTOJAUHE JA VESI, NUTRILETT;FI
32650;ATERIANKORVIKE, HUNGER CONTROL, VALMISJUOMA, NUTRILETT;FI
32651;ATERIANKORVIKE, PIRTELÖ, JUOMAJAUHE, NUTRILETT;FI
32652;ATERIANKORVIKE, PIRTELÖ, JUOMAJAUHE JA VESI, NUTRILETT;FI
32653;ATERIANKORVIKE, HOT AND COLD MOCCA, JUOMAJAUHE, NUTRILETT;FI
32654;ATERIANKORVIKE, HOT AND COLD MOCCA, JUOMAJAUHE JA VESI, NUTRILETT;FI
32655;(ARC) ATERIANKORVIKE, HUNGER CONTROL, PATUKKA, NUTRILETT;FI
32656;ATERIANKORVIKE, PATUKKA, TUOTEKESKIARVO;FI
32657;ATERIANKORVIKE, KEITTOJAUHE, TUOTEKESKIARVO;FI
32658;ATERIANKORVIKE, KEITTOJAUHE JA VESI, KESKIARVO;FI
32659;ATERIANKORVIKE, PIRTELÖ, JUOMAJAUHE, TUOTEKESKIARVO;FI
32660;ATERIANKORVIKE, PIRTELÖ, JUOMAJAUHE JA VESI, KESKIARVO;FI
32661;ATERIANKORVIKE, SMOOTHIE, JUOMAJAUHE, TUOTEKESKIARVO;FI
32662;ATERIANKORVIKE, SMOOTHIE, JUOMAJAUHE JA VESI, KESKIARVO;FI
32664;RASVASEOSLEVITE 75 %, OIVARIINI, NORMAALISUOLAINEN, VL;FI
32665;(ARC) RASVASEOSLEVITE 75%, OIVARIINI, VÄHEMMÄN SUOLAA, VL;FI
32666;RASVASEOSLEVITE 75 %, OIVARIINI, VOIMAKASSUOLAINEN, VL;FI
32667;ATERIANKORVIKE, PROTEIINIJUOMAJAUHE, GNLD, 49 % PROTEIINIA;FI
32668;(ARC) RASVASEOSLEVITE 75%, OIVARIINI, PEHMEÄSTI LEVITTYVÄ, VL;FI
32669;RASVASEOS 60 %, OIVARIINI, VÄHÄRASVAISEMPI, VL;FI
32670;RASVASEOSLEVITE 75 %, OIVARIINI, LAKTOOSITON;FI
32671;(ARC)RASVASEOSLEVITE 43 %, INGMARIINI, VL;FI
32672;RASVASEOSLEVITE 82 %, INGMARIINI MERISUOLA, VL;FI
32673;RASVASEOSLEVITE 75 %, INGMARIINI, NORMAALISUOLAINEN, VL;FI
32674;ATERIANKORVIKE, PROTEIINIJUOMA MAITOON, GNLD;FI
32675;ATERIANKORVIKE, PROTEIINIJUOMAJAUHE, NUTRISHAKE, GNLD, 55 % PROTEIINIA;FI
32676;RASVASEOSLEVITE 57 %, INGMARIINI, VÄHÄRASVAISEMPI, VL;FI
32677;ATERIANKORVIKE, PROTEIINIJUOMA MAITOON, NUTRISHAKE, GNLD;FI
32678;SOIJA-RUUSUNMARJA-PELLAVA-VALMISTE, FEMISOYA;FI
32679;SOIJA-RUUSUNMARJA-PELLAVA-INULIINIVALMISTE, FEMISOYA PLUS;FI
32680;SOIJA-MARJA-PELLAVA-RUIS-JAUHESEOS, BERRYSOYA;FI
32682;SALAATTI, PERUNASALAATTI, MAJONEESIKASTIKE, PIRKKA/SAARIOINEN;FI
32685;SALAATTI, PERUNASALAATTI, MAJONEESIKASTIKE, ATRIA;FI
32687;SALAATTI, PERUNASALAATTI, KEVYT, MAJONEESIKASTIKE, ATRIA/HK/PIRKKA;FI
32688;SALAATTI, PERUNASALAATTI, OLIIVI-RYPSIÖLJY, EI MAJONEESIA;FI
32691;KALAPUIKKO, TEOLLINEN, PAISTETTU;FI
32693;VOISARVI, CROISSANT, KOTITEKOINEN;FI
32694;JAUHELIHA, SIKA-NAUTA, KEVYT, VÄHÄRASVAINEN, RASVAA 7 %;FI
32695;MAKEINEN, MARIANNE, FAZER, PIPARMINTTUSUKLAAKARAMELLI;FI
32696;SEESAMINUGGETTI, HÄLSANS KÖK, SOIJAA;FI
32697;MYSLI, MUROMYSLI;FI
32699;MAKEINEN, SUFFELI PUFFI SNACKS, FAZER, ERITTÄIN VÄHÄGLUTEENINEN;FI
32700;VÄLIPALAPATUKKA, SUKLAINEN MYSLIPATUKKA;FI
32701;JÄÄTELÖ, PEHMYTJÄÄTELÖ, EI VOHVELIA;FI
32702;JÄÄTELÖ, SOIJAJÄÄTELÖ, TOFULINE, VANILJA;FI
32703;SUKLAA-PÄHKINÄLEVITE;FI
32704;JAUHELIHA, NAUDANPAISTI, RASVAA 9 %;FI
32705;JÄÄTELÖ, KASVIRASVAJÄÄTELÖ;FI
32707;JÄÄTELÖ, PEHMYTJÄÄTELÖ, SUKLAAKASTIKE, EI VOHVELIA;FI
32708;KERMAVAAHTOSPRAY, TEOLLINEN;FI
32709;MARGARIINI, TALOUSMARGARIINI 80 %, KESKIARVO, LEIVONTAAN JA RUOANLAITTOON;FI
32710;RUOANVALMISTUSKERMA, KASVIRASVAKERMA, RASVAA 4 %, VL;FI
32711;RANSKANPERUNA, UPPOPAISTETTU;FI
32713;POPCORN, MIKROPOPCORN;FI
32714;KEKSI, VOILEIPÄKEKSI, RUIS CRACKER, KANTOLAN;FI
32715;KEKSI, TEOLLINEN, KESKIARVO;FI
32716;RUOANVALMISTUSKERMA, KASVIRASVAKERMA, RASVAA 5 %, VL;FI
32717;MURO, MAISSIHIUTALE, CORN FLAKES, GLUTEENITON, URTEKRAM, EI LISÄTTYÄ SOKERIA;FI
32718;MURO, KUITUPITOISET HIUTALEET, LUONTAISESTI GLUTEENITON, SEMPER, VITAMINOITU;FI
32719;JAUHELIHA-PASTAKEITTO, NAUDANPAISTI, KASVIKSIA;FI
32720;MURO, LUONTAISESTI GLUTEENITTOMAT HIUTALEET, KESKIARVO, SEMPER, VITAMINOITU;FI
32721;RUOANVALMISTUSKERMA, KASVIRASVAKERMA, RASVAA 7 %, VL;FI
32722;RAAKAMAKKARA, RYPSIPORSAS KABANOSSI, KESKIARVO, HK;FI
32723;KAKKU, SUKLAAKAKKU, LUONTAISESTI GLUTEENITON, MAIDOTON;FI
32724;RAAKAMAKKARA, CHORIZO, KOTITEKOINEN;FI
32726;SEKALEIPÄ, PORKKANASÄMPYLÄ, RASVATON MAITO, HIIVALEIPÄ-, SÄMPYLÄJAUHO;FI
32728;SEKALEIPÄ, PORKKANASÄMPYLÄ, TÄYSMAITO, HIIVALEIPÄ-, SÄMPYLÄJAUHO;FI
32729;PARSA, KEITETTY, SUOLATON;FI
32730;PAAHTOLEIPÄ, 100 % TÄYSJYVÄPAAHTO, VAASAN;FI
32731;NUUDELI, TÄYSJYVÄVEHNÄ;FI
32732;NUUDELI, TÄYSJYVÄVEHNÄ, KEITETTY, SUOLAA;FI
32733;KINDER YLLÄTYSMUNA;FI
32734;SOIJAJUOMA, ALPRO KALSIUMSOIJAJUOMA, SOKERI, KALSIUMIA, VITAMIINEJA;FI
32735;JOGURTTI, MAUSTAMATON, A+, RASVAA 2,5 %, VL, D-VIT 1 UG;FI
32737;PIIMÄ, AB-PIIMÄ, RASVAA 2,5 %, D-VIT 1 UG, PROBIOOTTEJA;FI
32739;SIIDERIJUOMA, PEAR, ALKOHOLITON SIIDERI, 0,02 TIL% ALKOHOLIA, RAINBOW;FI
32740;OLUT, ALKOHOLITON OLUT, NIKOLAI, 0,0 TIL% ALKOHOLIA, SINEBRYCHOFF;FI
32741;PIPARKAKKUTAIKINA, KOTITEKOINEN;FI
32743;PIPARKAKKUTAIKINA, TEOLLINEN;FI
32744;LUUMUMARMELADI, LUUMUHILLO;FI
32745;ENERGIAJUOMA, VITAMINOITU, OSITTAIN KEINOTEKOISESTI MAKEUTETTU;FI
32746;ENERGIAJUOMA, VITAMINOITU, KEINOTEKOISESTI MAKEUTETTU;FI
32747;PIZZAPOHJA, HIIVATAIKINA;FI
32752;PIZZA, ANJOVIS-OLIIVIPIZZA;FI
32753;PIZZA, HERKKUSIENIPIZZA;FI
32755;PIZZA, JAUHELIHAPIZZA, NAUDANJAUHELIHA;FI
32756;PIZZA, JAUHELIHAPIZZA, SIKA-NAUTA;FI
32757;PIZZA, KANA-ANANASPIZZA;FI
32758;SOIJAJUOMA, ALPRO LUOMU;FI
32759;PIZZA, KASVISPIZZA, SIENI, SIPULI, PAPRIKA, OLIIVI;FI
32761;PIZZA, KEBAB-SIPULI-PEPPERONIPIZZA;FI
32762;PIZZA, KINKKU-ANANAS-SINIHOMEJUUSTOPIZZA;FI
32763;PIZZA, KINKKU-ANANASPIZZA;FI
32764;PIZZA, KINKKU-HERKKUSIENIPIZZA;FI
32765;PIZZA, MOZZARELLA-TOMAATTI-PESTOPIZZA;FI
32766;PIZZA, SALAMIPIZZA;FI
32767;PIZZA, TONNIKALAPIZZA;FI
32768;PIZZA, ÄYRIÄISPIZZA, KATKARAPU, SINISIMPUKKA, OLIIVI;FI
32769;PIZZA, TOMAATTIKASTIKE JA JUUSTOA, MARGHERITA;FI
32770;KIVENNÄISVESI, NOVELLE PLUS, SINKKIÄ JA E-VITAMIINIA, FRUKTOOSIA, HARTWALL;FI
32771;KIVENNÄISVESI, NOVELLE PLUS, KALSIUMIA, HARTWALL;FI
32772;KIVENNÄISVESI, NOVELLE PLUS, C-VITAMIINIA JA MAGNESIUMIA, HARTWALL;FI
32773;KIVENNÄISVESI, NOVELLE FRISS, KESKIARVO, FRUKTOOSIA, HARTWALL;FI
32774;KAURAJUOMA, NALLE SUKLAAKAURAJUOMA, LISÄTTY KALSIUMIA JA D-VITAMIINIA;FI
32775;(ARC)POLYPOP-JELLY, LASTEN HYYTELÖ;FI
32777;PASTA BOLOGNESE, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32778;LEIKKELEMAKKARA, LAUANTAIMAKKARA, RASVAA 18 %;FI
32779;LEIKKELEMAKKARA, LAUANTAIMAKKARA, RASVAA 19 %;FI
32780;(ARC)LEIKKELEMAKKARA, LAUANTAIMAKKARA, SOIJAPROTEIINIA, RASVAA 19 %;FI
32781;LOHIPASTA, PASTALAATIKKO, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32782;MAKARONILAATIKKO, LIHA-MAKARONILAATIKKO, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32783;KAURAJUOMA, RAINBOW, LISÄTTY KALSIUMIA JA VITAMIINEJA;FI
32784;LEIKKELEMAKKARA, LAUANTAIMAKKARA, KEVYT, KESKIARVO, RASVAA 9 %;FI
32786;LEIKKELEMAKKARA, LAUANTAIMAKKARA, RASVAA 17 %;FI
32787;RIISIJUOMA, RICE DREAM SUKLAA, LISÄTTY KALSIUMIA;FI
32790;RIISIJUOMA, RICE DREAM HASSELPÄHKINÄ-MANTELI;FI
32792;LASAGNE BOLOGNESE, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32794;KINKKU-ANANASPASTA, PASTALAATIKKO, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32795;GRILLIMAKKARA, ULTRAKEVYT, MAIDOTON, RASVAA 7 %;FI
32796;GRILLIMAKKARA, SOIJAPROTEIINIA, KESKIARVO;FI
32798;BROILERPASTA, PASTALAATIKKO, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32799;BROILER-PEKONIPASTA, PASTALAATIKKO, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32800;JÄÄTELÖ, RIISIJÄÄTELÖ, R-ICE VANILJA-SUKLAATUUTTI, GLUTEENITON, INGMAN;FI
32801;KAALILAATIKKO, LIHA-KAALILAATIKKO, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32802;JÄÄTELÖ, RIISIJÄÄTELÖ, R-ICE VANILJA, INGMAN;FI
32804;JÄÄTELÖ, KEVYT, VANILJA-MANSIKKA, INGMAN, KEINOTEKOISESTI MAKEUTETTU;FI
32805;PERUNALAATIKKO, KINKKUKIUSAUS, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32806;PERUNALAATIKKO, JAUHELIHAPERUNAMUUSI, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32807;PERUNALAATIKKO, JAUHELIHAKIUSAUS, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32808;PERUNALAATIKKO, JANSSONIN KIUSAUS, KOKKIKARTANO SNELLMAN, VALMISATERIA;FI
32811;BOLOGNAN SPAGETTI, HK, VALMISATERIA;FI
32812;RIISIPYÖRÖNEN, VEHNÄ;FI
32813;KINKKUPIIRAKKA, MUROPOHJA;FI
32814;SULTSINA, RUISVEHNÄKUORI;FI
32815;LIHAKUKKO;FI
32816;LIHAPIIRAKKA, KESKIARVO, TEOLLINEN;FI
32819;PERUNAKUKKO, RUISKUORI;FI
32820;KAKKU, MUFFINI GLUTEENITON;FI
32821;KUIVAKAKKU, HEDELMÄKAKKU;FI
32822;KALAPAISTOS, HK, VALMISATERIA;FI
32823;OHUKAINEN, RASVATON MAITO;FI
32824;OHUKAINEN, TERNIMAITO;FI
32825;OHUKAINEN, TÄYSMAITO;FI
32826;OHUKAINEN, VESI;FI
32827;PANNUKAKKU, PIIMÄ;FI
32828;PANNUKAKKU, RASVATON MAITO;FI
32829;PANNUKAKKU, TERNIMAITO;FI
32830;PANNUKAKKU, TÄYSMAITO;FI
32831;OHUKAINEN, PIIMÄ;FI
32832;JÄLKIRUOKAKASTIKE, VANILJAKASTIKE, KEVYTMAITO, PERUNAJAUHO;FI
32833;VOHVELI, KEVYTMAITO;FI
32834;VOHVELI, RASVATON MAITO;FI
32835;VOHVELI, TÄYSMAITO;FI
32836;VOHVELI, KERMA;FI
32837;JÄLKIRUOKAKASTIKE, KINUSKIKASTIKE;FI
32838;VOHVELI, VESI;FI
32839;UUNIOMENA;FI
32840;PINAATTIKOHOKAS, KEVYTMAITO;FI
32841;PINAATTIKOHOKAS, RASVATON MAITO;FI
32842;PINAATTIKOHOKAS, TÄYSMAITO;FI
32843;PINAATTIKOHOKAS, KERMA;FI
32845;JÄLKIRUOKAKASTIKE, SUKLAAKASTIKE;FI
32847;KANAVIILLOKKI, HK, VALMISATERIA;FI
32848;KANA-VUOHENJUUSTOPASTA, HK VIA, VALMISATERIA;FI
32849;MURO, NELJÄNVILJANMURO, ELOVENA TÄYSJYVÄMURO 4 VILJAA;FI
32850;SILAKKAHYYTELÖ;FI
32851;MAKSALAATIKKO, OHRARYYNIT, RASVATON MAITO;FI
32852;DONITSI, TEOLLINEN;FI
32853;MAKSALAATIKKO, RASVATON MAITO;FI
32854;MAKSALAATIKKO, TÄYSMAITO;FI
32855;BLINI, RASVATON MAITO;FI
32856;BLINI, KEVYTMAITO;FI
32857;BLINI, TÄYSMAITO;FI
32858;KAALIKÄÄRYLE, NAUDANPAISTI;FI
32859;KALAKUKKO, MUIKKUKUKKO;FI
32862;VERILEIPÄ, VERIKLIMPPI, VERIVANUKAS, VERIPALTTU;FI
32863;RÖSSYMAITO;FI
32864;RÖSSYPOTTU;FI
32865;RISOTTO, KALARISOTTO;FI
32866;RISOTTO, ÄYRIÄISRISOTTO, KATKARAPU, SIMPUKKA;FI
32867;LANTTUKUKKO, RUISKUORI;FI
32868;PATAKUKKO, MUIKKU;FI
32870;PURJOSIPULI, KEITETTY, SUOLATON;FI
32871;LIHAPULLA, SIENI-LIHAPULLA, SIKA-NAUTA, PAISTETTU;FI
32872;SITRUUNAKASTIKE, KERMAINEN;FI
32873;NOKKOSKEITTO, MAITO;FI
32874;NOKKOSKEITTO, KASVISLIEMI JA KERMA;FI
32875;KESÄKEITTO, UUSI PERUNA;FI
32876;PERUNALAATIKKO, KINKKUKIUSAUS, HK, VALMISATERIA;FI
32877;KATKARAPUKEITTO, KERMAA, SUURUSTETTU;FI
32878;MAITOKASTIKE, VALKOKASTIKE, RASVATON MAITO, RASVA-JAUHOSUURUS;FI
32879;MAITOKASTIKE, VALKOKASTIKE, TÄYSMAITO, RASVA-JAUHOSUURUS;FI
32880;KINKKUKASTIKE, MAITOPOHJAINEN, SAUNAPALVIKINKKU, KEVYTMAITO;FI
32881;KINKKUKASTIKE, MAITOPOHJAINEN, SAUNAPALVIKINKKU, RASVATON MAITO;FI
32882;KINKKUKASTIKE, MAITOPOHJAINEN, SAUNAPALVIKINKKU, TÄYSMAITO;FI
32883;KASVISKASTIKE, PUNAJUURIKASTIKE, RASVATON MAITO;FI
32884;KASVISKASTIKE, PUNAJUURIKASTIKE, TÄYSMAITO;FI
32885;KAURAJUOMA, NORDIC, MAUSTAMATON, LISÄTTY KALSIUMIA JA D-VITAMIINIA;FI
32886;KASVISKASTIKE, KIINALAINEN, HAPANIMELÄ;FI
32887;RIISIJUOMA, NORDIC, LISÄTTY KALSIUMIA JA D-VITAMIINIA;FI
32888;JÄLKIRUOKAKASTIKE, KARAMELLIKASTIKE;FI
32889;KALAKASTIKE, KALAMUHENNOS, MAITOPOHJAINEN, KEVYTMAITO;FI
32890;KALAKASTIKE, KALAMUHENNOS, MAITOPOHJAINEN, RASVATON MAITO;FI
32891;MARJAPIIRAKKA/MARJAPAISTOS, MUROPOHJA JA TAIKINAKANSI, EI KANANMUNAA;FI
32892;HEDELMÄJUOMA, HYVÄÄ PÄIVÄÄ, KARPALO, OSITTAIN KEINOTEKOISESTI MAKEUTETTU;FI
32893;HEDELMÄJUOMA, HYVÄÄ PÄIVÄÄ, SITRUS, OSITTAIN KEINOTEK. MAKEUTETTU, VITAMINOITU;FI
32894;HEDELMÄJUOMA, HYVÄÄ PÄIVÄÄ, FRUKTOOSI, VITAMINOITU;FI
32895;PÄHKINÄ, AUSTRALIANPÄHKINÄ, MACADAMIAPÄHKINÄ;FI
32897;ENERGIAJUOMA, ENERGIAVESI, TEHO, OLVI, VITAMINOITU;FI
32898;LANTTULAATIKKO, RASVATON MAITO;FI
32899;LANTTULAATIKKO, TÄYSMAITO;FI
32900;LANTTULAATIKKO, KEVYTMAITO;FI
32901;PINAATTIOHUKAINEN, RASVATON MAITO;FI
32903;KIISSELI, MEHUKEITTO, KOTITEKOINEN;FI
32904;ATERIASALAATTI, KALKKUNASALAATTI, HEDELMÄINEN, KERMAVIILIKASTIKE;FI
32905;NOKKOSOHUKAINEN, KEVYTMAITO;FI
32906;NOKKOSOHUKAINEN, RASVATON MAITO;FI
32907;NOKKOSOHUKAINEN, TÄYSMAITO;FI
32908;ATERIASALAATTI, KALKKUNASALAATTI, PASTA, ÖLJYKASTIKE;FI
32910;ATERIASALAATTI, PAAHTOPAISTISALAATTI, PERUNAA, ÖLJYKASTIKE;FI
32911;VANUKAS, RIISIVANUKAS, KOTITEKOINEN;FI
32914;ATERIASALAATTI, KUSKUSSALAATTI, VUOHENJUUSTO, ÖLJYKASTIKE;FI
32915;ATERIASALAATTI, MOZZARELLASALAATTI, TOMAATTI, BASILIKA, ÖLJYKASTIKE;FI
32916;ATERIASALAATTI, NIZZAN SALAATTI, KANANMUNA, PERUNA, ANJOVIS, ÖLJYKASTIKE;FI
32917;PERUNAOHUKAINEN, KEVYTMAITO;FI
32918;PERUNAOHUKAINEN, RASVATON MAITO;FI
32920;PERUNAPIHVI/PYÖRYKKÄ, KEVYTMAITO;FI
32921;PERUNAPIHVI/PYÖRYKKÄ,TÄYSMAITO;FI
32922;ATERIASALAATTI, LOHISALAATTI, KANANMUNA, APPELSIINI, PARSAKAALI, ÖLJYKASTIKE;FI
32923;ATERIASALAATTI, LOHISALAATTI, AVOKADO, PARSA, ÖLJYKASTIKE;FI
32925;JUUSTO, VUOHENJUUSTO, CHÈVRE, RASVAA 30 %;FI
32926;MUNKKI, RASVATON MAITO, KOTITEKOINEN;FI
32927;ATERIASALAATTI, VUOHENJUUSTOSALAATTI, KEITETTY PUNAJUURI, ÖLJYKASTIKE;FI
32928;JAUHELIHAKASTIKE JA MUUSI, HK, VALMISATERIA;FI
32930;ATERIASALAATTI, VUOHENJUUSTOSALAATTI, PÄÄRYNÄ, TOMAATTI, ÖLJYKASTIKE;FI
32931;JUUSTO, VUOHENJUUSTO, CHÈVRE, RASVAA 30 %, PAISTETTU;FI
32932;PERUNALAATIKKO, LOHIKIUSAUS, HK, VALMISATERIA;FI
